	user	Histories	Behaviors
7910	U7910	J7059 J1262 J2894 J2731 J8258 J631	J2541-0 J89-0 J758-0 J6249-0 J8236-1 J841-0 J3235-0 J5492-0 J3067-1 J6454-0 J2960-0 J1824-0 J2532-1 J4148-1 J1548-0 J5634-0 J4156-0 J5295-1 J2075-0 J1023-1
7911	U7911	J7433 J8233 J8109 J2963	J4777-0 J897-0 J2664-0 J2082-0 J7697-0 J7509-0 J5722-0 J5451-1 J2000-1 J44-0 J6846-0 J4449-0 J2935-0 J143-0 J5717-0 J5058-0 J4161-0 J645-0 J3411-0 J4550-0
7912	U7912	J6160 J4148 J2954	J2924-0 J4953-0 J4906-0 J5636-0 J2906-0 J263-0 J2981-1 J7303-1 J250-0 J6491-0 J2224-0 J1456-0 J5868-0 J678-1 J6686-0 J3689-0 J7366-0 J2764-0 J4205-1 J6350-0
7913	U7913	J7898 J3935 J7727 J2377 J2486 J6003	J2585-0 J1690-0 J170-0 J822-0 J4564-0 J4810-0 J3884-0 J6198-0 J6622-0 J7752-1 J1191-0 J2940-0 J1770-0 J7121-0 J7843-1 J2475-0 J2412-0 J4439-0 J5253-0 J544-1
7914	U7914	J5897 J1905 J3923 J1858	J5105-0 J5475-0 J4574-0 J4537-0 J5452-1 J7535-0 J5418-0 J13-1 J4290-0 J7781-0 J6665-0 J2025-0 J6468-0 J1376-0 J3342-0 J5668-0 J4893-0 J3634-1 J1839-0 J6003-0
7915	U7915	J4188 J5352 J2024 J2950 J764 J4312 J3934	J8057-0 J4505-0 J5157-0 J6061-0 J1430-0 J6057-0 J4971-0 J5481-1 J2600-0 J2568-1 J4377-0 J731-0 J454-1 J1422-0 J24-0 J25-0 J7512-0 J7021-0 J6933-0 J5299-0
7916	U7916	J3083 J847 J1142 J2134	J3471-1 J933-0 J3987-0 J6570-0 J4645-0 J8069-0 J2943-0 J2928-0 J1984-0 J7393-0 J2297-0 J3795-0 J6839-1 J7003-0 J8092-0 J7693-0 J1248-1 J6738-0 J5478-0 J3279-0
7917	U7917	J2775 J1637 J3840 J5348 J4332 J8260 J224	J5149-0 J3158-0 J5374-0 J732-0 J321-0 J7106-0 J3317-0 J5530-0 J7072-0 J6933-0 J2936-0 J3158-0 J2877-0 J7087-0 J6251-0 J7675-0 J7904-0 J7046-1 J6693-0 J1929-0
7918	U7918	J3776 J4852 J7307 J5491	J961-0 J6435-0 J5746-0 J2102-0 J5260-0 J3600-0 J3913-0 J8179-0 J2668-0 J3610-0 J6410-0 J6321-0 J6952-0 J5175-0 J1368-0 J5906-0 J3310-0 J4097-1 J3268-0 J331-0
7919	U7919	J1401 J8233 J558	J2190-0 J7791-1 J6594-0 J152-1 J7967-0 J241-0 J5534-0 J4873-1 J1726-0 J1802-0 J4168-0 J7803-0 J7251-0 J4155-0 J7451-0 J2450-1 J5715-0 J476-0 J4361-0 J2986-1
7920	U7920	J1349 J7209 J1477 J1030	J7383-0 J5952-0 J2940-0 J5092-0 J5348-0 J3182-0 J3513-0 J1013-0 J2649-0 J186-0 J5784-0 J6135-0 J752-0 J6114-0 J4911-0 J5172-0 J6609-0 J3347-0 J1476-0 J7867-0
7921	U7921	J4379 J3918 J5243 J2460 J3866 J8233 J6505 J6674	J2373-1 J4765-0 J3750-0 J5926-1 J3779-0 J7553-0 J422-0 J7429-1 J7888-1 J6398-0 J664-1 J2845-0 J3031-0 J6792-0 J6599-1 J5393-1 J910-0 J626-0 J2859-0 J2048-1
7922	U7922	J6977 J6839 J4739 J4510 J663 J8233 J3870 J3083 J3009 J5680 J5241 J1428	J68-1 J2013-1 J6721-0 J7389-0 J5335-0 J4689-0 J3551-1 J4420-0 J2661-0 J686-0 J5826-0 J4678-0 J6332-0 J3058-0 J4164-0 J6621-0 J1003-0 J2024-1 J1701-0 J2268-0
7923	U7923	J3870 J4329 J2739 J6750 J7030 J3854 J2920 J1827 J2409	J7425-0 J6205-0 J7942-0 J1796-0 J5952-0 J2264-0 J5897-1 J4003-0 J4258-0 J429-0 J468-0 J3510-0 J121-0 J8169-1 J576-0 J5782-0 J7761-0 J6325-0 J655-1 J671-0
7924	U7924	J1458 J4597 J6123 J2907 J8169 J1239 J3584 J4510 J3831 J7882 J5288 J1195 J365 J152 J3367 J2250 J7840 J7364	J773-0 J615-0 J5760-0 J5848-0 J547-0 J5758-0 J541-0 J4635-0 J4372-0 J5345-1 J5271-0 J2729-0 J1352-0 J901-1 J418-0 J6231-0 J7261-0 J528-0 J1432-0 J6367-0
7925	U7925	J6121 J2700 J3554	J3019-1 J4198-0 J7710-0 J5765-0 J3662-1 J6591-0 J3045-0 J6573-0 J233-0 J6001-0 J1968-1 J2196-0 J1587-1 J6957-0 J3102-0 J7622-1 J1301-0 J3396-0 J6371-0 J1164-0
7926	U7926	J5972 J2931 J4905 J3106 J6041 J365 J7988 J3872	J6744-0 J1566-0 J6205-1 J1121-0 J7154-0 J2084-0 J7830-1 J3693-0 J1308-0 J5927-0 J7175-0 J4359-0 J1353-0 J4159-0 J4323-0 J3500-0 J5858-0 J2928-0 J3679-0 J3533-0
7927	U7927	J4368 J7699 J4023 J2100	J472-0 J7389-0 J5619-0 J2940-0 J6435-0 J1592-0 J7491-0 J6915-0 J4460-0 J8098-0 J1521-0 J3305-0 J2914-0 J4325-0 J682-0 J3550-0 J1068-0 J5796-0 J1787-0 J1822-0
7928	U7928	J7296 J6640 J3086	J1340-0 J5781-0 J4199-0 J6342-0 J2897-0 J2952-0 J5169-0 J481-0 J6457-0 J1468-1 J4597-0 J6082-0 J6169-0 J4492-0 J1733-0 J2121-0 J3929-0 J6619-0 J6489-0 J1553-0
7929	U7929	J6674 J4607 J4146 J7529 J6740	J4816-0 J5406-0 J1754-0 J2066-0 J3516-0 J6051-0 J5503-0 J4138-1 J5626-0 J622-0 J3747-0 J6648-0 J1737-0 J3780-0 J154-0 J2014-0 J2087-0 J2816-0 J6525-0 J2540-0
7930	U7930	J702 J4330 J224 J5462	J5281-0 J4355-0 J3234-0 J7190-1 J8143-0 J878-0 J2087-0 J361-0 J8254-0 J4251-0 J2908-0 J7170-0 J7383-0 J4530-0 J7909-0 J3295-0 J7430-1 J1619-0 J5390-1 J155-0
7931	U7931	J4568 J2518 J1648 J4484 J3894	J3871-0 J3971-0 J1673-0 J59-0 J2105-0 J2058-0 J4067-0 J3035-1 J2765-0 J955-0 J5820-0 J6925-0 J709-0 J1383-0 J3585-0 J3555-0 J2323-0 J5575-0 J7040-0 J7732-0
7932	U7932	J2731 J7988 J1218	J471-1 J8149-0 J1953-0 J1075-0 J4493-0 J2367-1 J2107-0 J6231-0 J5559-1 J7774-1 J3588-1 J4681-0 J6242-1 J2270-0 J3939-0 J2939-0 J5571-0 J7102-1 J2480-1 J2617-0
7933	U7933	J1050 J5072 J4905	J3529-0 J1207-0 J56-0 J8113-0 J7063-0 J2570-1 J3757-0 J461-0 J2980-0 J7935-0 J5740-0 J5863-0 J5711-0 J1671-0 J3942-0 J5748-0 J3821-1 J392-0 J131-0 J102-0
7934	U7934	J6052 J2485 J846 J3295 J6748 J6754 J6749	J5417-0 J5035-0 J6767-0 J6141-0 J3697-0 J7416-0 J4237-0 J3901-0 J634-0 J1695-1 J6106-0 J4947-0 J1827-0 J439-0 J7014-0 J2058-0 J1587-0 J5524-0 J4714-0 J3524-0
7935	U7935	J2821 J1516 J3047	J5328-0 J7245-0 J5578-0 J7368-0 J2690-0 J7250-0 J962-0 J8143-0 J748-0 J2141-0 J5639-0 J6089-0 J7145-0 J2665-0 J77-1 J3303-0 J2879-0 J6334-0 J1468-0 J5003-0
7936	U7936	J229 J4406 J3576 J6743 J3271	J1220-0 J4022-0 J1016-0 J7198-0 J7466-0 J2158-0 J1711-1 J2327-0 J7268-0 J5289-0 J5452-0 J2452-0 J1896-1 J1258-0 J6256-0 J500-0 J173-0 J6450-0 J5439-0 J2478-0
7937	U7937	J4183 J4128 J2802 J1385	J8023-0 J6701-0 J3154-0 J3314-0 J802-0 J343-0 J7252-0 J711-0 J6482-0 J2295-0 J312-1 J5094-0 J23-0 J4396-0 J3327-0 J2400-0 J1977-0 J4880-0 J7234-0 J1332-0
7938	U7938	J8136 J4527 J3802 J7983	J5958-0 J5757-0 J7067-1 J5290-0 J5550-0 J5043-0 J7168-0 J2162-0 J5296-0 J1625-0 J7090-0 J1553-0 J410-0 J5248-0 J8178-0 J6697-0 J2404-0 J6061-0 J5311-0 J5013-0
7939	U7939	J2954 J181 J4626 J1676	J4005-0 J5179-0 J6987-0 J5707-0 J6051-0 J5378-0 J6497-0 J4044-0 J1220-0 J6611-0 J1649-1 J2888-0 J1207-0 J691-0 J426-0 J2291-0 J3483-0 J996-0 J8024-0 J5570-1
7940	U7940	J1530 J892 J3293	J5413-0 J2133-0 J7088-0 J3139-0 J689-0 J6205-0 J3395-0 J191-0 J2255-0 J6769-0 J4473-0 J275-0 J5588-0 J5633-0 J4569-0 J7551-0 J7477-0 J232-0 J5020-0 J733-0
7941	U7941	J2388 J6038 J1912 J4128	J4063-0 J2779-0 J5972-1 J3495-0 J4911-0 J1590-0 J3975-0 J881-0 J2356-1 J1591-1 J3947-0 J4353-0 J4948-1 J4521-1 J5408-0 J1918-1 J8028-0 J7496-0 J6990-0 J7841-1
7942	U7942	J237 J1698 J2353 J7666 J1677 J4237 J4621 J4326	J1488-1 J6128-0 J7622-0 J2346-0 J625-0 J5688-0 J3526-0 J196-0 J8102-0 J1011-0 J1178-0 J3122-0 J7219-0 J764-1 J8088-0 J1999-0 J7050-0 J3471-1 J5395-0 J6972-0
7943	U7943	J3436 J8134 J6509	J4491-0 J3410-0 J1703-0 J2316-0 J2855-0 J7076-0 J6714-0 J7554-0 J1670-0 J6275-0 J5575-0 J516-0 J1135-0 J3012-0 J8098-0 J1221-0 J3819-0 J2624-0 J858-0 J4577-0
7944	U7944	J2727 J2249 J3657 J5192 J1972 J7830 J6400	J3055-0 J2536-0 J5445-0 J417-1 J7738-0 J4077-0 J3827-0 J6707-0 J1880-0 J4923-0 J3923-1 J5530-0 J3939-0 J3444-0 J4932-0 J286-0 J3014-0 J7218-0 J3200-0 J5186-1
7945	U7945	J6580 J2806 J7404 J8214 J2186 J5994 J1449 J1971 J563 J1148 J7850	J3268-0 J1271-1 J4681-0 J4130-0 J7321-0 J625-0 J7124-0 J3577-0 J4674-0 J1252-0 J5770-0 J4028-0 J489-0 J2902-0 J4691-0 J2902-0 J7441-0 J7156-0 J5425-0 J5920-0
7946	U7946	J2741 J8158 J8260 J5348	J6576-0 J4458-1 J4564-0 J563-0 J4248-0 J4617-1 J3305-0 J7320-0 J6913-0 J6685-0 J3865-0 J4409-0 J5476-1 J5367-0 J2351-0 J1203-0 J6246-0 J5510-0 J7978-0 J7325-0
7947	U7947	J5869 J1412 J8168	J4400-0 J4458-0 J6604-0 J5805-0 J6148-0 J1345-0 J2957-0 J3523-0 J2951-0 J6454-0 J8072-0 J765-0 J3695-0 J3514-0 J5567-0 J866-0 J7805-0 J6017-0 J5534-0 J7543-0
7948	U7948	J2486 J6149 J387 J3653 J6233	J7472-0 J6369-0 J2188-0 J3365-0 J7589-0 J1612-1 J2598-0 J119-0 J778-0 J1186-0 J4914-0 J2279-0 J4136-0 J2550-1 J6058-0 J2523-0 J5666-1 J4058-0 J5946-0 J4189-1
7949	U7949	J4887 J8004 J3090 J4320 J7388 J4486	J7673-1 J6379-1 J5332-0 J7279-0 J4141-0 J5797-0 J2842-0 J6787-0 J6227-0 J5434-0 J3920-0 J2342-0 J2374-0 J1785-0 J7749-0 J1487-0 J1228-0 J5833-0 J3348-0 J1143-0
7950	U7950	J368 J1719 J1928 J1085	J5621-0 J3897-0 J456-0 J5509-0 J7541-0 J7263-0 J1764-0 J4969-0 J2702-1 J2429-0 J69-0 J2649-1 J2141-0 J1888-0 J1863-1 J758-0 J163-0 J4986-0 J2241-0 J4583-0
7951	U7951	J5121 J2876 J6108 J7207 J6830 J2886 J8174 J7094 J1688 J3962	J5728-0 J2339-0 J5882-0 J1030-1 J5226-0 J3674-0 J1827-0 J1754-0 J2258-0 J2128-0 J1788-0 J2178-0 J6213-1 J3410-0 J1504-0 J4430-0 J5772-0 J7751-0 J1382-0 J3302-0
7952	U7952	J2370 J1969 J933 J1615 J7183 J160 J4147 J6203	J2496-0 J7902-0 J2636-0 J5628-0 J2083-0 J353-0 J3285-0 J8165-0 J1268-0 J5852-0 J1646-0 J2-1 J7485-0 J6100-0 J1029-0 J377-1 J8239-1 J2112-0 J8210-0 J6288-1
7953	U7953	J2814 J6802 J6513 J7582 J8034 J8229 J4823 J7203 J678 J7107	J399-0 J144-0 J4747-1 J816-1 J3010-0 J3691-0 J3776-1 J8044-0 J3115-0 J379-0 J2126-0 J7099-0 J510-0 J520-1 J6869-0 J6024-0 J4061-0 J7644-0 J4420-0 J2216-0
7954	U7954	J1694 J2894 J25 J4406 J5118	J5656-0 J7831-0 J168-0 J7330-0 J7882-0 J7913-0 J2612-0 J2607-0 J238-0 J7190-0 J7993-0 J3992-0 J3766-0 J2772-0 J2355-0 J8104-1 J6460-0 J1098-0 J4767-0 J6592-0
7955	U7955	J1214 J7882 J979 J1581 J7782 J4134 J7998	J595-0 J546-0 J5970-0 J1533-0 J7386-1 J6092-0 J973-0 J8038-0 J522-0 J946-0 J6591-0 J5173-0 J7261-0 J2548-0 J4056-0 J3571-0 J380-1 J1260-1 J2786-1 J2505-0
7956	U7956	J2069 J7300 J6967 J1320 J575	J418-0 J3415-0 J5290-0 J3798-0 J3657-0 J5019-0 J1921-0 J7415-0 J6811-0 J5927-0 J3768-0 J2132-0 J1597-0 J2726-0 J2196-0 J3303-0 J3924-0 J3510-0 J2478-0 J7375-0
7957	U7957	J872 J1669 J3877	J7546-0 J2185-1 J6812-0 J1792-0 J5622-0 J6253-0 J3183-0 J598-0 J1992-0 J821-0 J7608-0 J2235-0 J7877-0 J8227-0 J6932-0 J2037-0 J894-0 J848-0 J1070-0 J4965-0
7958	U7958	J1760 J1423 J2954 J7350 J3035 J1493	J2230-0 J2243-0 J7985-0 J7152-0 J7287-0 J5526-0 J4477-0 J4000-0 J1517-0 J167-0 J2097-0 J33-0 J6230-0 J60-0 J4440-0 J7249-0 J3429-0 J1251-0 J6587-0 J7744-0
7959	U7959	J3380 J3157 J4696 J1022 J7782 J245 J2645	J6405-0 J3918-0 J6911-1 J3449-0 J6617-0 J4544-0 J6732-0 J3928-0 J7171-0 J5383-0 J3970-0 J2054-0 J1953-0 J162-0 J3512-0 J5182-0 J4472-1 J2727-0 J4519-1 J1817-0
7960	U7960	J863 J3111 J3748 J886	J6088-1 J1141-1 J1591-1 J6886-1 J3607-1 J1714-1 J6576-0 J1855-0 J2576-0 J4141-0 J5161-0 J24-0 J3762-0 J961-1 J2215-0 J3830-1 J6118-1 J2131-1 J4293-1 J5699-0
7961	U7961	J1705 J2740 J2531	J7568-0 J7581-0 J4011-0 J6742-1 J5205-0 J1290-0 J7935-0 J997-0 J1246-0 J360-0 J1821-0 J6314-0 J8071-0 J1855-1 J2578-0 J6045-0 J2184-0 J7968-0 J3252-0 J7419-0
7962	U7962	J5719 J3110 J3684	J6253-0 J2021-0 J6593-0 J7867-1 J8107-0 J1023-1 J3398-0 J2-0 J1706-0 J4315-0 J6253-0 J7681-0 J8214-1 J979-0 J7338-0 J5446-0 J3347-1 J3128-0 J3939-0 J355-0
7963	U7963	J6233 J6468 J6223	J7221-0 J386-0 J2061-0 J3651-0 J1669-1 J6715-0 J3418-0 J4974-0 J5832-0 J1441-1 J4841-0 J2541-0 J3590-0 J7215-0 J845-0 J3272-0 J327-1 J4788-1 J3208-1 J3550-0
7964	U7964	J5956 J6221 J5458 J2710 J5139 J6088 J6119	J1405-0 J4283-0 J5182-0 J4639-0 J6509-0 J1795-0 J3854-1 J588-0 J1077-0 J1620-0 J6349-0 J2002-0 J8209-1 J5717-0 J7164-0 J552-1 J5671-1 J4873-0 J2308-0 J4102-0
7965	U7965	J280 J62 J5862 J2081 J348 J120 J2185 J7037 J6667 J3763	J6675-0 J5756-0 J1031-0 J7502-0 J1003-0 J2443-0 J4053-0 J2403-0 J2161-0 J5155-0 J3849-1 J5245-0 J472-0 J304-1 J3340-0 J6482-0 J647-0 J689-0 J6672-1 J2595-0
7966	U7966	J3576 J6830 J1148 J6255 J31 J7002	J8180-0 J5485-0 J6903-0 J1810-0 J5689-1 J2429-0 J7276-0 J242-0 J7514-0 J2811-1 J2520-0 J1266-0 J4452-0 J1932-0 J2653-0 J1479-0 J4125-0 J6525-0 J3176-0 J1321-0
7967	U7967	J4194 J2013 J8077 J3369 J2989 J4169	J297-0 J3146-0 J4069-0 J7006-0 J5653-0 J2294-0 J7533-0 J6722-0 J8204-0 J7245-0 J2432-0 J1047-0 J756-0 J816-1 J7621-1 J4250-0 J3432-0 J4442-0 J4745-0 J6062-0
7968	U7968	J927 J249 J3749	J4688-0 J7599-0 J4089-0 J3015-0 J5908-0 J8009-0 J8051-0 J6123-1 J5090-1 J709-0 J2977-0 J4772-0 J7452-0 J2911-1 J6378-0 J6849-0 J3715-0 J7078-0 J3046-1 J2398-0
7969	U7969	J4461 J3580 J5072 J1262 J4961 J921 J7889	J4667-0 J8125-0 J7012-0 J4513-0 J8195-0 J4375-1 J3121-0 J426-0 J3128-0 J199-0 J3882-0 J460-0 J3867-0 J3999-1 J5819-0 J5818-0 J6539-0 J1254-1 J1164-0 J1890-0
7970	U7970	J5854 J2287 J3245	J2402-0 J6534-0 J2957-0 J735-0 J4090-0 J6928-0 J5618-0 J798-0 J5595-0 J5835-0 J6775-0 J760-0 J5800-0 J4722-0 J6605-0 J1383-0 J8126-0 J4277-0 J6899-0 J102-0
7971	U7971	J6029 J2150 J3931 J7623	J2324-0 J8203-0 J6884-0 J2845-0 J2445-0 J7793-0 J638-1 J6581-0 J1451-0 J2221-0 J1263-0 J928-0 J7600-0 J1384-0 J409-0 J1311-1 J1520-0 J2956-1 J4029-0 J6574-0
7972	U7972	J6233 J1119 J7359 J8235 J2746 J5002 J7197 J7303	J4649-1 J3786-0 J6751-0 J6656-0 J334-0 J4404-0 J7140-0 J64-1 J4330-1 J562-0 J3323-0 J2390-1 J7894-0 J2157-0 J3748-1 J6567-0 J736-0 J4052-0 J1684-0 J8118-0
7973	U7973	J2696 J7550 J5345 J717 J1972 J923 J3845 J2453 J5242 J8100 J7850 J3878 J7404 J5666	J5810-0 J6392-0 J5169-0 J4884-0 J1379-0 J1517-0 J2918-0 J7416-1 J4434-0 J2693-1 J4625-0 J4498-0 J4242-0 J3162-0 J7799-0 J6728-0 J3424-0 J2048-1 J906-0 J1648-0
7974	U7974	J3027 J5570 J3095 J1660 J4317 J1912 J1350 J3035 J6680 J1620 J6400 J3525 J3894	J699-0 J1435-0 J3084-0 J5513-0 J991-0 J4549-1 J6476-0 J2480-1 J57-0 J2178-0 J3183-0 J4233-0 J2779-0 J3892-0 J322-0 J605-0 J7837-0 J5091-0 J6119-1 J4481-0
7975	U7975	J8033 J24 J7041 J7856 J6579 J5680 J2720 J4133	J6641-0 J1065-0 J7499-0 J3159-0 J3632-0 J3172-0 J588-0 J2708-0 J6280-0 J4246-0 J1978-1 J4377-0 J1702-1 J1618-0 J6358-0 J3396-0 J4545-1 J7470-0 J6627-0 J2872-0
7976	U7976	J5080 J8134 J5081	J6929-0 J161-0 J4360-0 J1196-0 J6548-0 J5496-0 J6245-0 J861-0 J245-0 J4730-0 J6429-0 J337-0 J2587-0 J1888-0 J499-0 J4832-0 J6981-0 J8080-0 J4720-0 J4498-0
7977	U7977	J846 J5880 J8 J5722 J2972 J1699 J5925 J3828 J209 J77 J7530 J2438 J1962	J5828-0 J8037-0 J3813-0 J1541-0 J1033-0 J7420-1 J482-0 J3478-0 J2605-0 J7002-0 J2290-0 J5150-0 J2002-0 J4578-0 J2470-1 J3687-0 J3017-0 J8170-0 J3516-0 J198-0
7978	U7978	J7199 J2658 J2990 J4527 J7753 J3657	J3829-0 J2563-1 J8235-1 J4227-0 J7668-0 J6915-0 J4757-0 J6713-0 J3180-1 J7696-0 J3721-0 J4839-0 J2723-0 J2822-0 J3691-0 J2688-1 J7960-1 J1496-1 J8114-0 J6518-0
7979	U7979	J1022 J5972 J985 J1179 J7026	J2467-0 J4060-0 J1901-0 J657-0 J5753-0 J6769-0 J360-0 J6695-0 J1238-0 J4735-0 J2895-0 J125-0 J7411-0 J5900-0 J438-0 J7149-0 J7066-0 J2299-0 J2505-0 J2159-0
7980	U7980	J6154 J1637 J7525	J4902-1 J4031-0 J5460-1 J3082-1 J6549-0 J261-1 J7885-1 J7136-1 J7621-1 J5674-0 J537-0 J8157-0 J6667-0 J4836-0 J3357-0 J2056-1 J6800-0 J5681-1 J7478-0 J3674-0
7981	U7981	J772 J2683 J4514 J1235 J3318	J731-0 J6588-1 J6131-0 J7141-0 J6424-0 J2649-1 J1047-1 J1687-0 J6683-0 J5340-0 J7056-1 J6481-0 J2765-0 J6125-0 J993-1 J3180-1 J5191-0 J2070-0 J347-0 J1025-0
7982	U7982	J3911 J6368 J3030	J7832-0 J5419-0 J7559-1 J6478-0 J4327-0 J5087-0 J8260-1 J1451-0 J5114-0 J3017-0 J6429-0 J389-0 J3727-1 J1466-0 J1561-0 J4519-0 J5704-0 J7493-0 J2116-0 J3237-0
7983	U7983	J1218 J4803 J3027 J4346 J3589 J3091 J4511 J4340 J3049 J3576	J8073-0 J4888-0 J3807-0 J3787-0 J8023-0 J4377-1 J2191-0 J3936-0 J5508-0 J1876-0 J6567-0 J5810-0 J1332-0 J3461-0 J5445-0 J4036-0 J474-0 J2215-0 J6378-0 J7981-0
7984	U7984	J3155 J1443 J717 J7278 J7354 J312 J246 J3020 J4310 J7627 J3561 J7058 J1653 J570	J5081-1 J5235-0 J8083-0 J5831-0 J2527-0 J3479-0 J2309-0 J113-1 J6761-0 J5000-0 J3364-0 J7652-0 J2165-0 J3519-0 J3219-0 J4144-0 J1187-1 J5519-0 J6249-0 J2384-0
7985	U7985	J1032 J6017 J7265 J7194 J1163 J1031 J4149 J6698 J5072	J4757-0 J2928-0 J4686-0 J1424-0 J5011-0 J5089-0 J4891-0 J5291-0 J3254-0 J6971-1 J7285-0 J1853-1 J4379-0 J3406-0 J327-0 J1212-0 J6775-0 J3762-0 J3126-1 J6905-0
7986	U7986	J6174 J4003 J3111	J7922-0 J913-0 J5600-0 J1815-0 J7019-0 J6225-1 J4350-0 J8013-0 J3701-0 J916-1 J7259-0 J8111-0 J6978-1 J313-0 J3437-0 J509-0 J240-0 J6106-0 J5615-0 J2316-1
7987	U7987	J6098 J2773 J4146 J4054 J5114 J5942 J7073 J6805 J3662	J4080-0 J5831-0 J706-0 J4031-0 J5616-1 J7491-0 J761-0 J5228-0 J163-0 J1467-0 J3850-0 J5483-0 J3581-0 J6850-0 J5016-0 J7010-0 J4065-0 J1860-0 J3449-0 J2707-0
7988	U7988	J6210 J4629 J7418	J5212-0 J1369-1 J4005-0 J5414-0 J983-0 J2266-0 J578-1 J6980-0 J6261-0 J6871-1 J6968-0 J7615-0 J2263-0 J4111-0 J5889-1 J3541-0 J2960-0 J54-0 J5242-0 J806-1
7989	U7989	J3646 J3593 J6955 J8226 J3911 J8253	J8034-1 J4043-0 J7408-1 J7628-0 J3848-1 J2178-0 J4853-0 J4432-0 J2382-0 J5070-1 J4437-0 J6983-0 J3722-0 J4221-1 J4726-0 J655-0 J6929-0 J8123-0 J5183-1 J7289-0
7990	U7990	J8033 J6368 J5799	J689-0 J6488-0 J3912-0 J3513-0 J5173-0 J6448-0 J7561-0 J666-0 J7899-0 J8111-0 J3916-0 J7592-0 J2761-1 J4115-0 J7292-1 J5338-0 J5605-0 J2610-0 J1717-0 J3229-0
7991	U7991	J128 J177 J3203 J4149 J4082	J1599-0 J3604-0 J2973-0 J1643-0 J416-0 J4576-0 J313-0 J7794-0 J4344-0 J7371-0 J7117-0 J7596-0 J4758-0 J2415-0 J2893-1 J4819-0 J2545-1 J6903-0 J3901-0 J5409-0
7992	U7992	J1361 J4302 J5470	J198-0 J1930-0 J1114-0 J6197-0 J4485-0 J6850-0 J962-0 J1023-1 J7330-0 J1160-0 J7769-0 J1897-0 J4320-1 J4513-0 J3495-0 J1129-0 J1087-0 J3718-0 J6557-0 J2683-1
7993	U7993	J6599 J1773 J6119 J7555 J2450	J4228-0 J6040-0 J2152-0 J6760-0 J494-0 J2472-0 J2842-0 J2840-0 J5557-0 J7968-0 J8240-1 J7761-0 J4776-0 J7578-0 J7070-1 J6115-0 J6906-0 J6875-0 J5714-0 J3066-0
7994	U7994	J6030 J7184 J7386 J383	J1634-0 J4445-0 J5848-0 J6501-0 J2588-1 J47-0 J6587-0 J2272-0 J153-0 J2701-1 J6885-0 J2061-0 J3663-0 J1057-1 J2901-0 J969-0 J2910-0 J2980-0 J4334-1 J3762-0
7995	U7995	J2702 J2746 J7522 J7529	J476-0 J5512-0 J6206-1 J8253-1 J6243-0 J2179-0 J2852-0 J280-1 J6659-0 J3972-0 J5780-1 J4613-1 J2615-0 J4992-0 J7168-0 J4255-0 J348-1 J7769-0 J1391-0 J439-1
7996	U7996	J6210 J4861 J3660 J6386	J2670-0 J6122-1 J7800-0 J7925-0 J2246-0 J3991-0 J3372-0 J2009-0 J3854-1 J4319-0 J4675-0 J1681-0 J472-1 J1990-0 J6109-0 J821-0 J3957-0 J7760-0 J7033-0 J458-0
7997	U7997	J1458 J7559 J5916 J2741 J4320 J2731	J6658-0 J4155-0 J5413-0 J7178-0 J6331-0 J1298-0 J1134-0 J6438-0 J311-0 J6293-0 J383-0 J6231-0 J377-0 J2894-0 J7999-1 J422-0 J7895-0 J4560-0 J770-0 J4449-0
7998	U7998	J3331 J4687 J5464 J3773	J7563-0 J1425-0 J312-0 J3076-0 J7945-0 J1973-0 J7139-0 J3865-0 J3444-0 J5273-0 J2255-0 J6865-0 J4666-0 J5490-0 J6220-0 J7008-0 J6939-0 J7681-0 J222-0 J6391-0
7999	U7999	J6122 J648 J7404 J3551 J1148 J1912 J1714 J8082 J5574 J4332 J7187	J1029-0 J2000-0 J2748-0 J3494-0 J1328-0 J7482-0 J6291-0 J5821-0 J5586-0 J1151-0 J1893-0 J7273-0 J840-0 J5737-0 J2550-0 J3161-0 J5796-0 J6583-0 J479-0 J1123-0
8000	U8000	J6734 J1358 J7396 J6971 J66 J7418 J6661 J1914 J8076 J745	J6940-0 J6225-0 J5820-0 J1381-0 J6413-0 J4843-0 J8089-0 J5084-0 J7681-0 J3890-0 J8210-0 J7497-0 J5842-0 J5813-0 J577-1 J7739-0 J6855-0 J2431-0 J106-0 J6025-0
8001	U8001	J7858 J7383 J1970	J6175-0 J6891-0 J1391-0 J3957-0 J1952-0 J3820-0 J6038-0 J1727-0 J153-0 J3105-0 J844-0 J5824-0 J4716-0 J2999-1 J4746-0 J6138-0 J7319-0 J7887-0 J340-0 J6107-0
8002	U8002	J2624 J8094 J1225 J6397 J8174 J6734 J7606 J1188 J8260 J2810 J3647 J7877 J4406 J7430 J2563 J2222 J2185	J2709-1 J2698-1 J4793-0 J6255-0 J7921-0 J7476-0 J7424-1 J7375-0 J3216-1 J6481-1 J1672-0 J281-0 J7154-1 J5428-0 J1125-0 J3359-0 J2080-1 J3506-0 J3706-0 J5992-0
8003	U8003	J7292 J2025 J6481	J2558-0 J2352-0 J945-0 J5582-0 J7631-0 J5949-0 J7909-0 J4132-1 J5451-0 J3664-0 J8046-0 J1662-0 J4225-0 J2289-0 J3016-0 J4885-0 J7126-0 J254-0 J6794-0 J5347-0
