user	Histories	Behaviors
U8301	J4547 J2349 J4237	J5645-0 J6124-0 J2405-0 J3926-0 J6022-0 J6634-0 J7403-0 J2429-0 J6602-0 J6904-0 J4513-0 J4939-1 J5909-0 J75-0 J2708-0 J1799-0 J7802-0 J5793-0 J7610-0 J5627-0
U6766	J2975 J416 J2132 J3847 J2676 J4332 J2395 J5688 J6827 J1218 J2695 J4333 J3925 J1728 J7087 J3852 J1908 J192 J5491 J2700 J5352 J5093 J8201	J7835-0 J171-0 J6398-0 J5773-0 J7971-0 J7926-0 J5096-1 J2555-0 J1135-0 J2103-0 J5223-0 J4659-0 J2778-0 J4466-0 J3811-0 J1556-0 J1009-0 J3176-0 J6841-0 J4881-0
U5814	J1704 J1858 J2948 J1706 J6352 J5165 J5145 J5655 J5638	J6591-0 J6939-0 J6069-0 J7405-0 J2923-0 J271-0 J1124-0 J3054-0 J6044-0 J738-0 J164-0 J3001-0 J4934-0 J4000-1 J2644-0 J5600-0 J7103-0 J5380-0 J604-0 J6651-0
U9193	J3923 J4095 J3290	J855-0 J2914-0 J7385-0 J7087-0 J2301-0 J7142-0 J33-0 J436-0 J1600-0 J4592-0 J6459-0 J4807-0 J689-0 J1181-0 J5498-0 J4224-0 J4388-0 J6746-0 J4794-0 J4119-0
U333	J260 J2325 J3152 J2954	J2777-0 J2424-0 J1805-0 J8031-0 J1209-0 J268-0 J7613-0 J7197-0 J924-0 J684-0 J6328-0 J5013-0 J5382-0 J4372-0 J2734-0 J1699-0 J320-0 J1521-1 J3584-0 J1976-0
U7304	J1677 J2950 J5725 J7060 J3342 J245 J4326 J3684 J3817 J8229 J6148	J4373-0 J5195-0 J1373-0 J2580-0 J5658-0 J8132-1 J7342-0 J1133-0 J5229-0 J2289-0 J1075-0 J2194-0 J457-0 J2840-0 J5498-0 J4931-0 J7522-1 J5143-0 J6374-0 J2483-0
U5535	J3997 J7624 J3307 J6710 J7988	J6761-0 J6657-0 J1149-0 J355-0 J2003-0 J6528-0 J2007-0 J2202-0 J4409-0 J5730-0 J3207-0 J243-1 J6882-0 J5856-0 J5904-1 J6136-0 J1044-0 J4786-1 J3565-0 J2610-0
U4808	J5167 J6688 J11 J5165 J570 J5164 J4273 J1111	J4992-0 J339-0 J5963-0 J7375-1 J4434-0 J1119-1 J3538-0 J5986-0 J82-0 J5956-0 J661-0 J2265-0 J907-0 J4764-0 J6303-0 J660-0 J7070-0 J7975-0 J4797-0 J1461-0
U6774	J3786 J136 J3711	J7382-0 J7789-0 J3074-0 J1533-0 J747-0 J61-0 J8230-0 J5531-0 J6585-0 J2761-0 J402-0 J1976-0 J5777-0 J1369-0 J3567-0 J8083-0 J1659-1 J2607-0 J7210-0 J5430-0
U2420	J8033 J2687 J4097 J3911	J4614-1 J1388-0 J4806-0 J7946-0 J865-0 J1836-0 J7080-0 J5917-0 J739-1 J4581-0 J5608-0 J3929-1 J131-0 J1565-1 J5662-1 J321-0 J2444-0 J5814-0 J1862-0 J7106-0
U2746	J5464 J4379 J1985	J7583-0 J3010-0 J2247-0 J3398-0 J159-0 J7276-0 J5698-0 J7064-0 J240-0 J7197-1 J1695-0 J5540-0 J6700-0 J5529-0 J1907-0 J7440-0 J4026-0 J294-0 J4143-0 J3169-0
U4041	J1462 J3208 J2370 J1497 J6230 J2640 J3297 J6887 J173	J3702-0 J3283-0 J4606-0 J8116-0 J5382-0 J2724-0 J2566-1 J5920-0 J1694-1 J2098-0 J5015-0 J4938-1 J3102-1 J4241-1 J5385-1 J4025-0 J3281-0 J5418-1 J5936-0 J7747-0
U3094	J7523 J2975 J4510 J4731 J5932	J5517-0 J4045-0 J6008-0 J5813-0 J452-0 J4688-0 J6864-0 J1042-0 J7754-0 J5703-0 J6335-0 J2874-0 J7390-0 J5166-0 J2546-0 J5786-0 J4570-0 J7809-1 J6025-0 J2541-0
U3871	J6368 J6201 J3613 J3331	J5244-0 J7165-0 J3115-0 J1148-0 J2297-0 J6804-0 J1365-0 J7081-0 J840-0 J617-1 J2111-0 J5694-0 J5365-0 J5575-0 J1786-0 J1662-0 J7272-0 J3724-0 J6856-0 J3349-0
U772	J6674 J3826 J2705	J5711-0 J2863-0 J1318-0 J7737-0 J1686-0 J1578-0 J6723-0 J8155-0 J969-0 J1997-0 J7840-1 J4375-1 J2156-0 J6772-0 J7869-1 J3580-1 J7864-0 J6494-0 J376-0 J4933-0
U1151	J3046 J8132 J5972 J7861 J7523	J7627-0 J3925-1 J6234-0 J256-0 J5148-0 J387-1 J2191-0 J3983-0 J7562-0 J6421-0 J2530-0 J4178-0 J702-1 J7365-0 J5802-0 J6550-0 J4272-0 J5792-0 J4417-0 J6107-1
U291	J4885 J9 J7296	J3386-1 J5587-0 J5745-0 J2725-1 J7034-0 J663-1 J4182-0 J4582-0 J203-0 J1737-0 J3099-0 J5763-0 J2195-0 J3602-0 J7055-0 J3606-1 J1855-0 J5609-0 J7489-0 J5512-0
U7215	J1310 J7151 J4861	J5211-0 J5054-0 J4130-0 J7179-0 J5571-0 J7613-0 J6012-0 J2414-0 J1138-0 J4574-0 J6433-0 J586-1 J4032-0 J2562-1 J2723-0 J1772-0 J679-0 J2874-0 J2141-0 J2997-0
U7643	J4875 J2374 J7856 J7045	J7993-0 J5774-0 J5916-0 J5394-0 J5046-0 J6905-0 J1567-0 J508-0 J1101-0 J6789-0 J2810-0 J7500-0 J4149-0 J4121-0 J6752-1 J1361-0 J7843-0 J6958-0 J1723-0 J7233-0
U2365	J5646 J16 J1999 J5072 J1235 J772 J7203	J7-0 J2841-1 J3017-0 J4843-0 J3368-0 J6359-0 J5564-0 J3394-1 J3065-0 J7064-1 J822-0 J7648-0 J5623-0 J5077-0 J2125-0 J607-0 J227-0 J5457-0 J4465-0 J7761-0
U5450	J7764 J5346 J5267 J1022 J5328	J4609-0 J2829-0 J7187-0 J2982-0 J1261-0 J6125-0 J4230-0 J2652-0 J3392-0 J6984-0 J5467-0 J2971-0 J7949-0 J547-0 J7294-0 J3518-0 J849-0 J4895-0 J7742-0 J4674-0
U7884	J4855 J4086 J6070 J1440 J2760 J3933	J4410-0 J4144-0 J3351-0 J7641-0 J501-0 J4884-0 J1516-1 J3284-0 J6881-0 J6160-1 J2244-0 J4952-0 J7172-0 J4672-0 J451-0 J1235-1 J7544-0 J8025-1 J4566-0 J7994-0
U3984	J2982 J7876 J4340 J3854 J3299 J2819 J5841 J2724 J2248	J3220-0 J7410-1 J4060-0 J1826-0 J369-0 J3583-0 J618-0 J1521-0 J4200-0 J6648-0 J3642-0 J267-1 J7495-0 J2979-0 J6581-0 J5385-0 J1435-0 J6235-0 J881-0 J2600-0
U9669	J1351 J1353 J1352	J5791-0 J710-0 J5830-0 J4706-0 J317-0 J7503-0 J4662-0 J1581-0 J1042-0 J4266-0 J3386-0 J1916-0 J6709-0 J7399-0 J696-0 J2910-0 J7847-0 J6537-0 J2140-0 J1379-0
U3236	J6458 J4479 J427 J299	J4790-0 J1551-0 J2965-0 J4013-1 J5691-1 J2304-0 J4051-1 J968-0 J3920-0 J3989-0 J3492-0 J3558-0 J5140-0 J1164-0 J3668-0 J6322-0 J5124-0 J7255-0 J3981-0 J48-0
U9675	J1969 J6526 J2786	J7272-0 J450-1 J5478-0 J6508-0 J5796-0 J3073-1 J4140-0 J6548-0 J868-0 J190-0 J7589-0 J5695-0 J7278-1 J6869-0 J8074-0 J5421-0 J2539-0 J6249-0 J8099-0 J808-0
U3632	J5932 J7807 J5139	J3407-0 J3366-0 J6065-0 J924-0 J4856-0 J8229-0 J2143-1 J7282-0 J3438-0 J1032-1 J8165-0 J4888-0 J4263-0 J6447-0 J3233-0 J6249-1 J2857-0 J3660-0 J1053-1 J7452-0
U2279	J6641 J683 J1658 J2562 J2518	J5415-0 J6249-0 J3609-0 J1354-0 J6214-0 J4384-0 J7652-0 J6269-0 J6218-0 J7533-0 J2927-0 J4091-0 J5853-0 J5007-0 J1734-0 J1313-0 J7955-0 J1929-0 J4452-0 J6892-0
U8958	J1122 J4928 J8101 J5192 J4771	J4899-0 J4873-0 J7174-0 J3954-1 J7533-0 J3428-0 J261-1 J3749-1 J3357-0 J8240-1 J7775-1 J283-0 J3477-0 J2861-0 J6711-0 J7875-0 J7773-1 J5994-0 J5345-1 J5648-0
U9276	J5616 J7036 J3110 J4375 J6772 J6530 J3409 J4170	J6443-0 J1146-0 J8142-0 J1677-1 J2739-1 J6629-1 J5226-0 J6832-1 J7045-1 J1174-0 J2787-0 J4347-0 J5835-0 J897-0 J310-0 J7623-1 J4649-1 J6285-0 J6811-0 J5735-0
U8667	J5925 J5590 J8005 J985 J3269 J1311 J7067 J1616 J7097 J6000	J3785-0 J5242-0 J4888-0 J6026-1 J1155-0 J672-0 J1290-0 J3263-0 J1880-0 J2647-0 J6376-1 J7499-0 J1514-0 J5367-0 J998-0 J811-0 J4275-0 J1162-0 J3592-0 J3515-0
U6286	J2760 J2518 J5366 J5346	J3642-1 J711-0 J1349-0 J1964-1 J478-0 J564-0 J3983-0 J334-0 J1457-1 J3904-0 J1406-0 J4061-0 J248-0 J1506-0 J263-0 J4103-1 J2913-0 J7996-0 J2360-0 J7832-0
U9804	J6174 J807 J3426 J2929 J921 J2742 J3753 J5462	J1974-0 J5397-0 J7162-0 J1416-0 J5161-0 J962-0 J369-0 J2021-0 J6951-0 J1516-0 J6078-0 J4011-0 J1860-0 J6929-0 J5133-0 J436-0 J6090-0 J3119-0 J3021-0 J1077-0
U9152	J2635 J6185 J3385 J4960 J2550 J6210	J1940-0 J7859-0 J6451-0 J1808-0 J2967-0 J2528-1 J3036-0 J1576-0 J3604-0 J7598-0 J5314-0 J2157-0 J643-0 J6425-0 J8033-1 J3206-0 J5441-0 J4530-0 J3100-0 J5478-0
U8534	J4343 J123 J3046 J1007 J5448 J4238 J3853 J3488 J6943 J3554	J812-0 J1884-0 J4297-0 J7310-0 J2641-1 J2318-0 J3558-0 J6316-0 J189-0 J7286-0 J1066-0 J1564-1 J1346-0 J1810-0 J73-0 J6011-0 J6521-0 J6580-0 J2050-0 J263-0
U9045	J4454 J3921 J1350 J7847 J22	J4835-0 J2144-0 J5628-0 J3300-0 J4966-0 J603-1 J7355-0 J7395-0 J3348-0 J645-1 J3343-0 J4124-0 J2020-0 J2630-0 J3557-0 J7880-0 J1942-0 J3721-0 J3570-0 J6851-0
U1953	J3908 J3343 J8094	J1089-0 J3069-0 J2679-1 J6295-0 J117-0 J4509-0 J4472-1 J4662-0 J4585-0 J2168-1 J1774-0 J1940-0 J2982-1 J6829-0 J2361-0 J3334-0 J318-0 J384-0 J695-0 J3401-0
U8366	J4875 J5866 J7558 J616 J6161 J7430 J7203	J1670-1 J5142-0 J3958-0 J1915-1 J3185-0 J6755-0 J7540-0 J7323-0 J2889-0 J3501-0 J6774-0 J144-0 J1233-0 J2655-0 J6527-0 J5409-0 J1497-0 J948-0 J2529-0 J4855-0
U2006	J1530 J1302 J7002	J4942-0 J5735-0 J2512-0 J6912-0 J3179-0 J4564-1 J496-0 J5253-0 J4525-0 J2427-0 J1325-0 J6795-0 J2035-0 J7776-0 J4792-1 J1322-0 J2780-0 J4966-0 J1075-0 J7630-0
U5767	J6108 J7404 J438 J1242 J7097	J5400-0 J1765-0 J7906-0 J4967-0 J4998-0 J1417-0 J802-0 J234-0 J6769-0 J3394-1 J1775-0 J7321-0 J6550-0 J3279-0 J6452-0 J90-0 J2072-0 J6876-0 J7139-0 J5126-0
U2246	J4511 J450 J3753 J3921	J3176-0 J4825-0 J5287-0 J300-0 J4015-0 J3530-0 J493-0 J7205-0 J8011-0 J4788-0 J4779-0 J7936-0 J7979-0 J4931-0 J8233-1 J1813-0 J7279-0 J1712-0 J865-0 J3018-0
U3564	J1449 J4466 J39 J4181 J5489 J3187 J4868	J5448-0 J3969-0 J4851-1 J527-0 J2929-0 J3248-0 J3442-0 J4766-0 J5232-0 J5103-0 J7651-0 J2970-0 J5401-0 J5706-0 J334-0 J1608-0 J4280-0 J8065-0 J4233-0 J853-0
U5741	J3657 J917 J1977 J1002 J8082	J153-0 J4038-1 J3582-1 J4403-0 J4522-1 J6936-0 J2430-1 J2398-0 J514-0 J6035-0 J5279-0 J4706-0 J8214-1 J3796-0 J1488-1 J3343-1 J1005-0 J6158-1 J303-0 J3095-1
U5124	J2570 J6323 J577 J1058	J5404-0 J6708-0 J7572-1 J5997-0 J6892-0 J7755-0 J7775-0 J5588-0 J4574-0 J627-0 J5569-0 J7801-0 J2048-1 J251-0 J7961-0 J7169-0 J8215-0 J3274-0 J1149-0 J7400-1
U1771	J4522 J921 J4521 J4097 J8034 J1911 J2562 J4790 J2704 J2409 J2287	J7340-0 J323-0 J6148-0 J8184-0 J568-0 J3634-0 J3484-0 J2558-0 J5347-0 J7015-0 J2706-0 J4328-0 J2493-0 J6978-0 J3430-0 J552-0 J1256-0 J5268-0 J4267-0 J7684-0
U1977	J4205 J6734 J6726 J5996 J4472 J7416 J2920 J7840 J8231 J1126	J5370-0 J271-1 J5998-1 J4693-0 J5395-0 J2039-0 J3155-1 J7745-0 J6054-0 J6805-1 J6905-0 J8104-1 J1042-0 J6472-1 J6701-0 J3003-1 J3811-0 J4793-0 J6011-0 J5282-1
U6708	J3307 J4553 J1521	J375-0 J5434-0 J3966-1 J6937-0 J4938-0 J7559-0 J4346-1 J7695-0 J7406-0 J5441-1 J2478-0 J1873-0 J3617-1 J6755-0 J159-0 J1586-0 J7007-1 J6124-0 J6827-1 J7892-0
U7697	J8061 J2104 J7043 J3866 J3269 J2902 J887 J1817 J6839 J4447	J5876-0 J717-1 J5781-0 J4017-0 J2358-0 J3227-0 J3806-0 J7196-0 J6054-0 J3129-0 J1852-1 J6142-1 J5501-0 J8089-0 J206-0 J2238-0 J3459-0 J5094-0 J4634-1 J1152-0
U6649	J7067 J4423 J2566 J7039 J3953 J7373 J8189	J3386-0 J8071-1 J2932-0 J6474-0 J7239-0 J6195-0 J423-0 J8184-1 J5751-0 J7955-0 J7295-0 J3655-0 J506-0 J1382-0 J2480-1 J5956-1 J5236-0 J5561-0 J118-0 J3773-0
U1358	J4638 J5941 J4110	J1331-0 J1330-0 J3179-0 J8227-0 J1410-0 J3629-0 J6409-0 J2801-0 J7985-0 J4711-0 J6008-0 J5793-0 J6395-1 J3041-0 J7432-0 J7861-0 J4424-0 J3342-1 J6972-0 J2943-0
U7312	J6110 J6608 J5112	J3958-0 J2064-0 J3794-0 J1109-0 J2264-0 J4063-0 J5469-0 J7760-0 J4543-0 J1802-0 J7847-1 J6095-0 J7785-0 J6267-0 J2512-0 J3015-0 J2328-0 J1017-0 J2799-0 J380-0
U6335	J7278 J7447 J3854 J2672 J6708	J7723-0 J6615-0 J2692-1 J2524-0 J8117-0 J7342-0 J985-0 J3714-0 J4499-0 J6489-0 J5570-0 J3263-0 J6240-0 J5167-0 J2122-0 J6691-0 J6818-0 J720-0 J3064-1 J2523-0
U3835	J7840 J7103 J6664 J4921 J1987 J806 J6207 J4374 J2929 J3035	J836-0 J2372-1 J2773-0 J2394-0 J3845-0 J8207-1 J6315-0 J1355-1 J6247-0 J6111-0 J388-0 J4890-0 J1702-0 J8181-0 J7155-0 J3522-0 J3126-1 J4120-0 J5742-0 J5146-0
U1757	J1912 J6570 J1866 J2305	J7894-0 J242-0 J1013-0 J331-0 J3134-0 J2783-0 J7945-0 J6787-0 J6735-0 J448-0 J3044-1 J4593-0 J1045-0 J7685-0 J7473-0 J3117-0 J292-0 J4265-0 J4925-0 J3792-0
U282	J4880 J4514 J3576 J7073	J678-0 J4992-0 J5913-0 J996-0 J2003-0 J2829-0 J257-0 J1752-0 J5700-0 J1963-0 J3664-0 J3875-0 J4383-0 J1738-0 J854-0 J5613-0 J4289-0 J5526-0 J1761-0 J7112-0
U1280	J3607 J5139 J4308 J7373 J7993 J4054 J979 J7386	J4279-0 J4113-0 J3098-0 J48-0 J8086-1 J879-0 J3799-0 J647-0 J6310-0 J367-0 J6804-0 J7174-0 J4637-0 J3914-0 J1635-0 J3591-0 J4052-0 J2614-0 J5445-0 J5070-1
U1146	J4406 J3083 J2920	J2773-1 J4577-0 J484-0 J4616-0 J7103-0 J4432-0 J5582-1 J6851-0 J2270-0 J7581-0 J5095-0 J2787-0 J4473-1 J8106-0 J6284-0 J1628-0 J5039-0 J3913-0 J1175-0 J2925-0
U161	J6375 J6123 J2081 J1158 J3881 J6782 J1239 J745 J1235 J2687 J4088	J1293-0 J3058-0 J6841-0 J4595-0 J5566-0 J106-0 J7023-0 J2455-0 J152-1 J6539-0 J2634-0 J0-1 J585-0 J6731-0 J1923-0 J7841-1 J281-0 J6650-0 J1591-1 J5353-0
U95	J1918 J1866 J7278 J2920 J3049 J6778	J235-0 J6123-0 J6039-0 J7450-0 J2004-0 J1676-0 J2930-0 J7159-0 J6422-0 J1041-0 J7739-0 J5008-0 J748-0 J2837-0 J2474-0 J362-0 J2437-0 J7809-0 J1729-0 J1572-0
U9319	J2886 J910 J8034	J2335-0 J2889-0 J5345-0 J1629-0 J7404-1 J771-0 J5606-0 J4852-0 J6504-0 J598-0 J7460-0 J3276-0 J1921-0 J6027-0 J6372-0 J6656-0 J4959-1 J6744-0 J5948-0 J4709-0
U2027	J282 J6411 J3429 J4223	J5503-0 J4532-0 J3647-1 J4227-0 J4423-0 J982-0 J187-0 J8010-0 J6798-0 J2826-0 J3865-0 J7776-0 J7864-0 J6214-1 J5293-0 J1681-0 J1759-0 J7035-0 J2270-0 J7017-0
U6391	J4340 J3009 J6737 J8091 J5242 J4758	J2468-0 J5636-0 J1185-0 J3825-0 J4650-0 J5867-0 J3535-0 J5719-0 J6494-0 J8063-0 J6985-0 J1974-0 J1746-0 J1024-0 J374-0 J421-0 J3318-1 J4370-0 J4053-1 J7600-0
U5840	J4134 J2894 J5241	J4274-0 J2923-0 J4180-0 J188-1 J2337-0 J7238-0 J2179-0 J7614-0 J3866-1 J875-1 J3357-0 J1140-0 J297-0 J3133-0 J7530-1 J2122-0 J1577-0 J7010-0 J435-0 J8191-0
U6936	J6470 J7551 J4617 J4406 J2568 J5762 J4887	J452-0 J7274-1 J212-1 J2088-0 J1854-1 J6465-0 J3799-0 J6887-1 J7852-1 J5064-1 J2316-0 J1950-0 J700-0 J5752-0 J2893-1 J7863-0 J7637-0 J8097-0 J6233-1 J4268-0
U3146	J3322 J7624 J2370	J6745-0 J2043-0 J6661-1 J422-0 J4309-0 J3957-0 J7737-0 J5515-0 J7303-1 J95-0 J5975-0 J3004-0 J3247-0 J2977-0 J479-0 J4705-0 J6416-0 J7244-0 J3292-0 J2191-0
U6646	J6503 J3384 J1131 J7624	J3471-1 J4313-1 J6483-0 J6473-0 J4129-0 J6628-0 J3114-0 J3066-0 J1213-0 J1703-0 J6777-0 J779-0 J2276-0 J4090-0 J6056-0 J4117-0 J7622-1 J989-0 J6488-0 J7439-0
U2104	J5171 J1127 J5180 J2109 J7307 J4148	J6766-1 J1788-0 J7389-1 J5346-0 J6568-0 J4722-0 J3684-0 J77-0 J7997-0 J221-0 J8070-0 J7859-0 J3691-0 J5775-0 J663-1 J6457-0 J1062-0 J575-0 J7368-0 J5030-0
U3712	J5638 J1935 J6688	J5211-0 J7513-0 J7936-0 J2555-0 J872-0 J6664-0 J6477-1 J3248-0 J6175-0 J4050-0 J5196-0 J5901-0 J1821-0 J1042-0 J5412-0 J5022-0 J697-0 J5977-0 J7962-0 J1034-0
U6306	J5862 J156 J4058 J1906 J917 J3773 J1158 J3785 J7821 J2185 J6389 J6017 J4326 J2885 J1987 J3003	J643-0 J4307-0 J207-0 J6867-0 J4271-1 J919-0 J1581-1 J1265-0 J5201-0 J6644-0 J5049-0 J4942-0 J5051-0 J7052-0 J3237-0 J6463-0 J4900-0 J4607-1 J5431-0 J2969-0
U6575	J1460 J7420 J5880	J5928-0 J5710-0 J3655-0 J5416-0 J1486-0 J6086-1 J400-0 J5331-0 J4959-1 J3880-0 J2347-0 J3579-0 J6761-0 J1890-0 J7147-0 J2105-1 J5760-0 J2362-0 J7759-0 J11-0
U123	J7278 J3287 J3919 J7296 J4340 J3955 J4629 J243	J4343-1 J729-0 J5118-1 J7274-0 J590-0 J5549-0 J2178-0 J6438-0 J7077-1 J1237-0 J6114-0 J1340-0 J2599-0 J7544-0 J6276-0 J6459-0 J3084-0 J7257-1 J1938-0 J5278-0
U7448	J3088 J7467 J4048 J5457 J4788 J419 J3049	J948-0 J7677-0 J2996-0 J3379-0 J4808-0 J2641-0 J6001-0 J194-0 J309-0 J1392-0 J5451-0 J2722-0 J1660-0 J6816-0 J3783-0 J7798-0 J2830-0 J4666-0 J6334-0 J156-0
U5059	J6368 J2742 J4638 J4312 J4605 J7398 J7883 J2185 J2716	J1992-0 J639-0 J5694-0 J172-0 J5526-0 J4289-0 J2744-1 J5004-0 J3898-0 J4203-0 J2356-1 J1149-0 J1764-0 J2720-1 J2838-0 J6961-0 J6882-0 J797-0 J7852-1 J7770-0
U5404	J663 J1111 J3049 J1971 J6944 J4952	J3188-0 J7123-0 J3040-0 J4144-0 J3194-0 J6522-0 J2774-0 J3783-0 J5757-0 J4302-0 J5313-0 J6994-0 J2972-0 J2585-0 J6243-0 J753-0 J6617-0 J3774-0 J5029-0 J7822-0
U7201	J6399 J8109 J6057 J6285	J4787-1 J7819-0 J7402-0 J479-0 J1077-0 J7039-0 J5142-0 J6165-0 J1740-0 J1999-0 J5016-0 J2433-0 J7912-0 J4642-0 J554-0 J5816-0 J1792-0 J5618-0 J7808-0 J7423-0
U387	J4736 J6705 J6585 J3384 J6951 J1965 J6229 J4770 J1050 J2480 J1218 J2101 J1872 J2460 J7572	J2069-0 J856-0 J504-0 J5862-0 J5805-0 J214-0 J7033-0 J5652-0 J4102-0 J3515-0 J2839-1 J7964-0 J2416-1 J2928-0 J4631-0 J5243-1 J4064-0 J4685-0 J5913-0 J3758-0
U4681	J1254 J5523 J1953 J2438 J1216	J595-0 J95-0 J1527-0 J7443-0 J6030-0 J1388-0 J6661-0 J1383-0 J3088-0 J3553-0 J285-0 J6013-0 J6391-0 J4961-0 J4817-0 J5217-0 J177-0 J4305-0 J6004-0 J5654-0
U6800	J4317 J8071 J2864	J5266-1 J5839-0 J1639-0 J7479-1 J4958-0 J5113-0 J173-0 J495-0 J7-0 J3354-0 J603-1 J1131-1 J7505-0 J756-0 J8109-1 J1831-0 J3400-0 J4090-0 J3038-1 J6488-0
U8414	J3355 J245 J2818 J2817 J4190	J2579-0 J8235-1 J3754-0 J1562-0 J1592-0 J1713-0 J3695-1 J4200-0 J6444-0 J3267-0 J5272-0 J4427-0 J3905-0 J1690-0 J3141-1 J6893-0 J2568-1 J3053-0 J7131-0 J4983-0
U2280	J7037 J7386 J7415 J3013	J2818-1 J6166-0 J3939-0 J4785-0 J7886-0 J7993-1 J3957-0 J2908-0 J7507-0 J2710-1 J7818-1 J1441-0 J1231-0 J149-0 J4862-1 J4327-1 J387-1 J1120-0 J2396-1 J7853-1
U9566	J4301 J3642 J5655 J3840 J4461	J8017-0 J4823-0 J1412-0 J5573-1 J3575-0 J2467-1 J1003-0 J1396-0 J4780-0 J2450-0 J2071-0 J3771-0 J1562-0 J1192-0 J7915-0 J7479-0 J4593-0 J1044-0 J6681-0 J1687-0
U370	J7037 J2920 J2581	J4898-0 J1885-0 J6936-0 J1289-0 J947-0 J1093-0 J7844-1 J1198-1 J5035-0 J2074-0 J1196-0 J5417-0 J5021-0 J7208-0 J3177-0 J6423-0 J5037-0 J6586-0 J4467-1 J7920-0
U9796	J7278 J2700 J6226 J3347 J6542	J3368-0 J6680-1 J7554-0 J4193-0 J6488-0 J676-0 J7032-0 J4273-0 J2968-0 J1414-0 J5819-0 J4190-1 J7102-0 J1690-0 J7107-0 J4777-0 J7250-0 J3079-0 J6083-0 J2082-0
U2735	J663 J3103 J6781 J8169 J4721	J7060-1 J5461-0 J378-0 J4895-1 J671-0 J274-0 J1484-0 J6756-0 J5764-0 J4824-0 J5888-0 J5490-1 J5300-0 J3526-0 J8225-0 J4757-0 J5152-0 J3607-1 J869-0 J7476-0
U9294	J1192 J8071 J8086 J3580 J5686 J7274	J5122-0 J5004-0 J6892-0 J6424-0 J4003-1 J5378-0 J7474-1 J1465-0 J7353-1 J7795-0 J2866-0 J6861-0 J6313-0 J5840-0 J1454-0 J5847-0 J6833-0 J4244-0 J8014-0 J4329-1
U8083	J3645 J5363 J3908 J5243 J68 J2731 J5659 J4869 J3921 J4803 J767 J4325	J2930-0 J4986-0 J808-0 J3787-0 J7170-0 J8124-0 J1049-0 J2206-0 J5438-0 J5694-0 J1355-0 J5310-0 J5113-0 J4336-1 J2278-0 J7542-1 J7790-0 J2679-0 J6349-0 J1258-0
U3372	J1668 J2641 J2856 J3382	J4953-0 J2776-0 J2527-0 J5295-0 J483-0 J5422-0 J5561-0 J6135-0 J6732-0 J2005-0 J2407-0 J5436-0 J266-0 J1243-0 J3421-0 J3443-0 J5501-0 J7378-0 J4843-0 J1818-0
U460	J3764 J7442 J77	J2075-0 J4094-0 J4935-0 J8061-0 J7375-1 J2432-0 J3020-0 J4302-0 J5474-0 J1947-0 J938-0 J5727-0 J5568-0 J5835-0 J3116-0 J2880-0 J6582-0 J1631-0 J6423-0 J8151-0
U4027	J6350 J2531 J7180 J4994 J4069 J6105	J3860-0 J3442-0 J2132-0 J885-0 J2757-1 J6000-0 J6123-1 J3221-0 J3325-0 J7164-0 J6493-0 J4020-0 J4718-1 J1630-1 J7289-0 J5005-0 J4716-0 J6718-0 J4326-0 J6465-0
U9007	J7884 J6070 J7386	J6-1 J4401-0 J643-0 J1226-0 J995-0 J1564-1 J2159-0 J1656-0 J5065-1 J2249-1 J2818-1 J2025-0 J6043-0 J7608-0 J3585-1 J4135-0 J1946-0 J323-0 J512-0 J2561-0
U5716	J1023 J2730 J8247	J7653-0 J5187-1 J7994-0 J1551-0 J1900-0 J5956-0 J8164-0 J6025-0 J4747-0 J2922-0 J4379-0 J3310-0 J1170-0 J438-0 J5552-0 J3587-0 J7742-0 J7403-0 J4114-0 J4330-1
U7016	J1352 J3244 J5829	J6612-0 J6154-0 J2350-0 J6221-0 J7286-0 J1844-0 J147-0 J250-0 J4828-0 J1331-0 J184-0 J6134-0 J2313-0 J8238-0 J1655-0 J6531-0 J8155-0 J2304-0 J2025-0 J4876-0
U5759	J3168 J4612 J6839	J7275-0 J6192-0 J8029-0 J6827-1 J3797-0 J749-0 J8062-0 J1007-1 J3085-0 J702-1 J7924-0 J5283-0 J6368-1 J3715-0 J4382-1 J3015-0 J1398-0 J8156-0 J719-0 J1510-0
U2317	J638 J7882 J5663 J7664	J3497-0 J1586-0 J2450-1 J5370-0 J2660-0 J1193-0 J5902-0 J1997-1 J4807-0 J4370-1 J1359-0 J6319-0 J5160-1 J78-0 J7291-0 J7917-0 J1067-1 J7361-0 J1937-0 J2130-0
U5677	J2450 J4904 J7402	J6473-0 J5980-1 J7374-0 J2697-1 J3492-0 J102-0 J3466-0 J6132-0 J1889-0 J6832-1 J1101-0 J684-0 J2855-0 J2780-0 J7802-0 J6768-0 J1937-0 J195-0 J4294-0 J4642-0
U7999	J6122 J648 J7404 J3551 J1148 J1912 J1714 J8082 J5574 J4332 J7187	J1029-0 J2000-0 J2748-0 J3494-0 J1328-0 J7482-0 J6291-0 J5821-0 J5586-0 J1151-0 J1893-0 J7273-0 J840-0 J5737-0 J2550-0 J3161-0 J5796-0 J6583-0 J479-0 J1123-0
U8383	J4169 J6700 J7636 J3682 J5985	J8148-0 J5168-1 J1653-1 J4386-0 J7344-0 J6938-0 J7958-0 J2386-0 J3000-0 J590-0 J4271-0 J202-0 J2898-0 J7204-0 J3491-0 J2889-0 J4763-0 J7542-0 J6783-0 J4814-0
